"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34349","Test checkout flow for ebay with query 'shoes'","tests","Wed Apr 22 00:09:50 UTC 2026","passed","Wed Apr 22 00:10:25 UTC 2026","","test_ecommerce","",""
