"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32054","Test checkout flow for ebay with query 'shoes'","tests","Sun Apr 26 00:11:33 UTC 2026","passed","Sun Apr 26 00:12:05 UTC 2026","","test_ecommerce","",""
