"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57279","Test checkout flow for ebay with query 'shoes'","tests","Wed Apr 01 00:08:34 UTC 2026","passed","Wed Apr 01 00:09:31 UTC 2026","","test_ecommerce","",""
