"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33017","Test checkout flow for ebay with query 'shoes'","tests","Thu Mar 26 00:08:13 UTC 2026","passed","Thu Mar 26 00:08:46 UTC 2026","","test_ecommerce","",""
