"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62781","Test checkout flow for ebay with query 'shoes'","tests","Mon May 04 00:15:30 UTC 2026","failed","Mon May 04 00:16:32 UTC 2026","","test_ecommerce","",""
