"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","51282","Test checkout flow for ebay with query 'shoes'","tests","Sun Apr 05 00:06:58 UTC 2026","broken","Sun Apr 05 00:07:49 UTC 2026","","test_ecommerce","",""
