"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36106","Test checkout flow for ebay with query 'shoes'","tests","Fri Apr 03 00:08:18 UTC 2026","broken","Fri Apr 03 00:08:55 UTC 2026","","test_ecommerce","",""
