"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40591","Test checkout flow for ebay with query 'shoes'","tests","Sat Apr 18 00:10:34 UTC 2026","passed","Sat Apr 18 00:11:15 UTC 2026","","test_ecommerce","",""
