"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7091","Test checkout flow for ebay with query 'shoes'","tests","Fri Feb 27 07:01:07 UTC 2026","broken","Fri Feb 27 07:01:14 UTC 2026","","test_ecommerce","",""
