"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32410","Test checkout flow for ebay with query 'shoes'","tests","Mon Mar 23 00:06:23 UTC 2026","passed","Mon Mar 23 00:06:55 UTC 2026","","test_ecommerce","",""
