"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36252","Test checkout flow for ebay with query 'shoes'","tests","Sat Apr 04 00:07:19 UTC 2026","passed","Sat Apr 04 00:07:55 UTC 2026","","test_ecommerce","",""
